Time (UTC), Frequency (MHz),Level (dB/Hz)
1433497355.0, 99.595703125, -49.9226157855
1433497355.0, 99.59765625, -49.9246838232
1433497355.0, 99.599609375, -49.9265768675
1433497355.0, 99.6015625, -49.9288051269
1433497355.0, 99.603515625, -49.9309495036
1433497355.0, 99.60546875, -49.9318673651
1433497355.0, 99.607421875, -49.9324248689
1433497355.0, 99.609375, -49.932984098
1433497355.0, 99.611328125, -49.9333428235
1433497355.0, 99.61328125, -49.9335009215
1433497355.0, 99.615234375, -49.9326623304
1433497355.0, 99.6171875, -49.9317723381
1433497355.0, 99.619140625, -49.9306596083
1433497355.0, 99.62109375, -49.929897652
1433497355.0, 99.623046875, -49.9285422079
1433497355.0, 99.625, -49.9274316574
1433497355.0, 99.626953125, -49.9263106129
1433497355.0, 99.62890625, -49.925017088
1433497355.0, 99.630859375, -49.9237117252
1433497355.0, 99.6328125, -49.9222539864
1433497355.0, 99.634765625, -49.9206945534
1433497355.0, 99.63671875, -49.919461052
1433497355.0, 99.638671875, -49.9187509651
1433497355.0, 99.640625, -49.9182209717
1433497355.0, 99.642578125, -49.9174701117
1433497355.0, 99.64453125, -49.9158484759
1433497355.0, 99.646484375, -49.9139431753
1433497355.0, 99.6484375, -49.9124018537
1433497355.0, 99.650390625, -49.9108604244
1433497355.0, 99.65234375, -49.9092251527
1433497355.0, 99.654296875, -49.9080266815
1433497355.0, 99.65625, -49.9065908233
1433497355.0, 99.658203125, -49.9055749829
1433497355.0, 99.66015625, -49.9044851268
1433497355.0, 99.662109375, -49.9034467725
1433497355.0, 99.6640625, -49.9023068171
1433497355.0, 99.666015625, -49.901339495
1433497355.0, 99.66796875, -49.9005791185
1433497355.0, 99.669921875, -49.9001510039
1433497355.0, 99.671875, -49.8993696699
1433497355.0, 99.673828125, -49.8979659336
1433497355.0, 99.67578125, -49.8969432574
1433497355.0, 99.677734375, -49.896770237
1433497355.0, 99.6796875, -49.8960972032
1433497355.0, 99.681640625, -49.8955751244
1433497355.0, 99.68359375, -49.8950115325
1433497355.0, 99.685546875, -49.8950576582
1433497355.0, 99.6875, -49.8947463144
1433497355.0, 99.689453125, -49.8946429106
1433497355.0, 99.69140625, -49.8944568227
1433497355.0, 99.693359375, -49.8943259827
1433497355.0, 99.6953125, -49.8939271772
1433497355.0, 99.697265625, -49.893844352
1433497355.0, 99.69921875, -49.893965771
1433497355.0, 99.701171875, -49.8939957819
1433497355.0, 99.703125, -49.8938642776
1433497355.0, 99.705078125, -49.893423439
1433497355.0, 99.70703125, -49.8934710816
1433497355.0, 99.708984375, -49.8932293015
1433497355.0, 99.7109375, -49.8933650191
1433497355.0, 99.712890625, -49.8933774152
1433497355.0, 99.71484375, -49.8937096232
1433497355.0, 99.716796875, -49.8940234842
1433497355.0, 99.71875, -49.8943860851
1433497355.0, 99.720703125, -49.8949338613
1433497355.0, 99.72265625, -49.8952206387
1433497355.0, 99.724609375, -49.8951306446
1433497355.0, 99.7265625, -49.895419237
1433497355.0, 99.728515625, -49.896023837
1433497355.0, 99.73046875, -49.896330253
1433497355.0, 99.732421875, -49.896205002
1433497355.0, 99.734375, -49.8966629704
1433497355.0, 99.736328125, -49.8975728667
1433497355.0, 99.73828125, -49.8981523314
1433497355.0, 99.740234375, -49.8986427963
1433497355.0, 99.7421875, -49.8987452496
1433497355.0, 99.744140625, -49.8987208356
1433497355.0, 99.74609375, -49.8986212433
1433497355.0, 99.748046875, -49.8988637068
1433497355.0, 99.75, -49.8994753506
1433497355.0, 99.751953125, -49.9001238769
1433497355.0, 99.75390625, -49.900214975
1433497355.0, 99.755859375, -49.9007269276
1433497355.0, 99.7578125, -49.9009882074
1433497355.0, 99.759765625, -49.9012749745
1433497355.0, 99.76171875, -49.9017722334
1433497355.0, 99.763671875, -49.9018475574
1433497355.0, 99.765625, -49.9026134044
1433497355.0, 99.767578125, -49.9038160467
1433497355.0, 99.76953125, -49.9043101995
1433497355.0, 99.771484375, -49.9050741383
1433497355.0, 99.7734375, -49.9056776681
1433497355.0, 99.775390625, -49.9058871551
1433497355.0, 99.77734375, -49.9070069549
1433497355.0, 99.779296875, -49.9081245836
1433497355.0, 99.78125, -49.9093135015
1433497355.0, 99.783203125, -49.9098696424
1433497355.0, 99.78515625, -49.9111363324
1433497355.0, 99.787109375, -49.912771301
1433497355.0, 99.7890625, -49.914193379
1433497355.0, 99.791015625, -49.9156214152
1433497355.0, 99.79296875, -49.9169324946
1433497355.0, 99.794921875, -49.9185257114
1433497355.0, 99.796875, -49.9193656621
1433497355.0, 99.798828125, -49.920481681
1433497355.0, 99.80078125, -49.9229006459
1433497355.0, 99.802734375, -49.9249991757
1433497355.0, 99.8046875, -49.926916064
1433497355.0, 99.806640625, -49.9289534891
1433497355.0, 99.80859375, -49.9309900118
1433497355.0, 99.810546875, -49.9324172495
1433497355.0, 99.8125, -49.934724943
1433497355.0, 99.814453125, -49.9372883963
1433497355.0, 99.81640625, -49.9396770844
1433497355.0, 99.818359375, -49.9423697124
1433497355.0, 99.8203125, -49.944797285
1433497355.0, 99.822265625, -49.946957808
1433497355.0, 99.82421875, -49.9496692965
1433497355.0, 99.826171875, -49.9525263112
1433497355.0, 99.828125, -49.955339852
1433497355.0, 99.830078125, -49.9583115729
1433497355.0, 99.83203125, -49.9615969201
1433497355.0, 99.833984375, -49.9642165827
1433497355.0, 99.8359375, -49.9665940342
1433497355.0, 99.837890625, -49.9693940808
1433497355.0, 99.83984375, -49.9720296886
1433497355.0, 99.841796875, -49.9746281326
1433497355.0, 99.84375, -49.9778023053
1433497355.0, 99.845703125, -49.9809204034
1433497355.0, 99.84765625, -49.9836639192
1433497355.0, 99.849609375, -49.9857053939
1433497355.0, 99.8515625, -49.9879755176
1433497355.0, 99.853515625, -49.9904802443
1433497355.0, 99.85546875, -49.9931590197
1433497355.0, 99.857421875, -49.9955023892
1433497355.0, 99.859375, -49.997689199
1433497355.0, 99.861328125, -50.000079465
1433497355.0, 99.86328125, -50.0022105466
1433497355.0, 99.865234375, -50.004966126
1433497355.0, 99.8671875, -50.0070912833
1433497355.0, 99.869140625, -50.0086512028
1433497355.0, 99.87109375, -50.0105728567
1433497355.0, 99.873046875, -50.0120242417
1433497355.0, 99.875, -50.0135427173
1433497355.0, 99.876953125, -50.0147851724
1433497355.0, 99.87890625, -50.0157460502
1433497355.0, 99.880859375, -50.0170892433
1433497355.0, 99.8828125, -50.0189761677
1433497355.0, 99.884765625, -50.0207278092
1433497355.0, 99.88671875, -50.0212912491
1433497355.0, 99.888671875, -50.0223062876
1433497355.0, 99.890625, -50.023132038
1433497355.0, 99.892578125, -50.0235112199
1433497355.0, 99.89453125, -50.0236240595
1433497355.0, 99.896484375, -50.0233657223
1433497355.0, 99.8984375, -50.0219856779
1433497355.0, 99.900390625, -50.0209927924
1433497355.0, 99.90234375, -50.0198492682
1433497355.0, 99.904296875, -50.0192176284
1433497355.0, 99.90625, -50.017459477
1433497355.0, 99.908203125, -50.0149081171
1433497355.0, 99.91015625, -50.0113434451
1433497355.0, 99.912109375, -50.0072179626
1433497355.0, 99.9140625, -50.002838855
1433497355.0, 99.916015625, -49.9965241909
1433497355.0, 99.91796875, -49.9897784765
1433497355.0, 99.919921875, -49.9818168293
1433497355.0, 99.921875, -49.9730629311
1433497355.0, 99.923828125, -49.9620025982
1433497355.0, 99.92578125, -49.9489342401
1433497355.0, 99.927734375, -49.9309437827
1433497355.0, 99.9296875, -49.9081070365
1433497355.0, 99.931640625, -49.8838617767
1433497355.0, 99.93359375, -49.8589561656
1433497355.0, 99.935546875, -49.8309043897
1433497355.0, 99.9375, -49.8004540452
1433497355.0, 99.939453125, -49.7679006179
1433497355.0, 99.94140625, -49.7334095408
1433497355.0, 99.943359375, -49.6957085866
1433497355.0, 99.9453125, -49.65430255
1433497355.0, 99.947265625, -49.6088438578
1433497355.0, 99.94921875, -49.5594686325
1433497355.0, 99.951171875, -49.5056549315
1433497355.0, 99.953125, -49.4476537433
1433497355.0, 99.955078125, -49.3854120212
1433497355.0, 99.95703125, -49.3180805104
1433497355.0, 99.958984375, -49.245786001
1433497355.0, 99.9609375, -49.1687362793
1433497355.0, 99.962890625, -49.086011026
1433497355.0, 99.96484375, -48.9981675053
1433497355.0, 99.966796875, -48.9053759472
1433497355.0, 99.96875, -48.8067039211
1433497355.0, 99.970703125, -48.7011981007
1433497355.0, 99.97265625, -48.5905367968
1433497355.0, 99.974609375, -48.4745584703
1433497355.0, 99.9765625, -48.3520370735
1433497355.0, 99.978515625, -48.2236090279
1433497355.0, 99.98046875, -48.0888985417
1433497355.0, 99.982421875, -47.9489897696
1433497355.0, 99.984375, -47.803680973
1433497355.0, 99.986328125, -47.6509944065
1433497355.0, 99.98828125, -47.492942939
1433497355.0, 99.990234375, -47.3297749027
1433497355.0, 99.9921875, -47.1614239946
1433497355.0, 99.994140625, -46.9864661113
1433497355.0, 99.99609375, -46.805907649
1433497355.0, 99.998046875, -46.6205406388
1433497355.0, 100.0, -46.429993754
1433497355.0, 100.001953125, -46.235232172
1433497355.0, 100.00390625, -46.0352901772
1433497355.0, 100.005859375, -45.8314787287
1433497355.0, 100.0078125, -45.6233138818
1433497355.0, 100.009765625, -45.4102890366
1433497355.0, 100.01171875, -45.1936023878
1433497355.0, 100.013671875, -44.9741213844
1433497355.0, 100.015625, -44.7510100276
1433497355.0, 100.017578125, -44.5252753086
1433497355.0, 100.01953125, -44.2977720215
1433497355.0, 100.021484375, -44.068408168
1433497355.0, 100.0234375, -43.8365001425
1433497355.0, 100.025390625, -43.6033344223
1433497355.0, 100.02734375, -43.369361317
1433497355.0, 100.029296875, -43.134523767
1433497355.0, 100.03125, -42.9001091602
1433497355.0, 100.033203125, -42.6659268671
1433497355.0, 100.03515625, -42.4322737785
1433497355.0, 100.037109375, -42.199842211
1433497355.0, 100.0390625, -41.9689818733
1433497355.0, 100.041015625, -41.7393349011
1433497355.0, 100.04296875, -41.5121456415
1433497355.0, 100.044921875, -41.2871202707
1433497355.0, 100.046875, -41.0647517862
1433497355.0, 100.048828125, -40.8465345833
1433497355.0, 100.05078125, -40.6309901162
1433497355.0, 100.052734375, -40.4188613846
1433497355.0, 100.0546875, -40.2105849796
1433497355.0, 100.056640625, -40.0067004625
1433497355.0, 100.05859375, -39.8119526748
1433497355.0, 100.060546875, -39.6267484098
1433497355.0, 100.0625, -39.4490377265
1433497355.0, 100.064453125, -39.2785458669
1433497355.0, 100.06640625, -39.1156114001
1433497355.0, 100.068359375, -38.9596149402
1433497355.0, 100.0703125, -38.8115806921
1433497355.0, 100.072265625, -38.672647864
1433497355.0, 100.07421875, -38.5413188184
1433497355.0, 100.076171875, -38.4190672353
1433497355.0, 100.078125, -38.3069598766
1433497355.0, 100.080078125, -38.2050460151
1433497355.0, 100.08203125, -38.1135166995
1433497355.0, 100.083984375, -38.0317767391
1433497355.0, 100.0859375, -37.9602179816
1433497355.0, 100.087890625, -37.8992322144
1433497355.0, 100.08984375, -37.8490216056
1433497355.0, 100.091796875, -37.8091785951
1433497355.0, 100.09375, -37.7804246622
1433497355.0, 100.095703125, -37.763214838
1433497355.0, 100.09765625, -37.75673152
1433497355.0, 100.099609375, -37.7616748203
1433497355.0, 100.1015625, -37.7776297637
1433497355.0, 100.103515625, -37.8045785383
1433497355.0, 100.10546875, -37.8427930125
1433497355.0, 100.107421875, -37.8930640317
1433497355.0, 100.109375, -37.9534462757
1433497355.0, 100.111328125, -38.024160818
1433497355.0, 100.11328125, -38.1049876431
1433497355.0, 100.115234375, -38.1967353812
1433497355.0, 100.1171875, -38.2987449494
1433497355.0, 100.119140625, -38.4108387485
1433497355.0, 100.12109375, -38.5325607855
1433497355.0, 100.123046875, -38.6621705245
1433497355.0, 100.125, -38.8014915491
1433497355.0, 100.126953125, -38.9491510272
1433497355.0, 100.12890625, -39.1054006582
1433497355.0, 100.130859375, -39.2693854373
1433497355.0, 100.1328125, -39.441046631
1433497355.0, 100.134765625, -39.6205065152
1433497355.0, 100.13671875, -39.8096037702
1433497355.0, 100.138671875, -40.0079725105
1433497355.0, 100.140625, -40.2116139858
1433497355.0, 100.142578125, -40.4188762192
1433497355.0, 100.14453125, -40.631738411
1433497355.0, 100.146484375, -40.8489333058
1433497355.0, 100.1484375, -41.0697631917
1433497355.0, 100.150390625, -41.2929326194
1433497355.0, 100.15234375, -41.5194356485
1433497355.0, 100.154296875, -41.7487577727
1433497355.0, 100.15625, -41.9802095214
1433497355.0, 100.158203125, -42.2138548297
1433497355.0, 100.16015625, -42.4492980324
1433497355.0, 100.162109375, -42.685579077
1433497355.0, 100.1640625, -42.921669068
1433497355.0, 100.166015625, -43.1581564297
1433497355.0, 100.16796875, -43.3947751325
1433497355.0, 100.169921875, -43.6304762829
1433497355.0, 100.171875, -43.8652647315
1433497355.0, 100.173828125, -44.0975458749
1433497355.0, 100.17578125, -44.3274584163
1433497355.0, 100.177734375, -44.5548012371
1433497355.0, 100.1796875, -44.7790164888
1433497355.0, 100.181640625, -44.9998150047
1433497355.0, 100.18359375, -45.2163511551
1433497355.0, 100.185546875, -45.4304477215
1433497355.0, 100.1875, -45.640464732
1433497355.0, 100.189453125, -45.8474860732
1433497355.0, 100.19140625, -46.0479203473
1433497355.0, 100.193359375, -46.2426099889
1433497355.0, 100.1953125, -46.4329650844
1433497355.0, 100.197265625, -46.6190956878
1433497355.0, 100.19921875, -46.7993683358
1433497355.0, 100.201171875, -46.9716251066
1433497355.0, 100.203125, -47.1383070988
1433497355.0, 100.205078125, -47.299282142
1433497355.0, 100.20703125, -47.4545409061
1433497355.0, 100.208984375, -47.6029769589
1433497355.0, 100.2109375, -47.7442684145
1433497355.0, 100.212890625, -47.8792823082
1433497355.0, 100.21484375, -48.0078911187
1433497355.0, 100.216796875, -48.1303445461
1433497355.0, 100.21875, -48.2459752844
1433497355.0, 100.220703125, -48.3552319169
1433497355.0, 100.22265625, -48.4573854352
1433497355.0, 100.224609375, -48.5544523981
1433497355.0, 100.2265625, -48.6449799829
1433497355.0, 100.228515625, -48.7292031541
1433497355.0, 100.23046875, -48.8059449408
1433497355.0, 100.232421875, -48.8779132023
1433497355.0, 100.234375, -48.9446394011
1433497355.0, 100.236328125, -49.0048693564
1433497355.0, 100.23828125, -49.0590734773
1433497355.0, 100.240234375, -49.1076032973
1433497355.0, 100.2421875, -49.1514489726
1433497355.0, 100.244140625, -49.1919165827
1433497355.0, 100.24609375, -49.228000161
1433497355.0, 100.248046875, -49.2590018606
1433497355.0, 100.25, -49.2865822869
1433497355.0, 100.251953125, -49.3114114384
1433497355.0, 100.25390625, -49.3331496685
1433497355.0, 100.255859375, -49.351883365
1433497355.0, 100.2578125, -49.3675480828
1433497355.0, 100.259765625, -49.3818547057
1433497355.0, 100.26171875, -49.3948887815
1433497355.0, 100.263671875, -49.4071833594
1433497355.0, 100.265625, -49.4170378248
1433497355.0, 100.267578125, -49.4224072163
1433497355.0, 100.26953125, -49.423761172
1433497355.0, 100.271484375, -49.4227698529
1433497355.0, 100.2734375, -49.4206386562
1433497355.0, 100.275390625, -49.417170563
1433497355.0, 100.27734375, -49.414486298
1433497355.0, 100.279296875, -49.4112614611
1433497355.0, 100.28125, -49.4069530651
1433497355.0, 100.283203125, -49.4036270312
1433497355.0, 100.28515625, -49.3996611337
1433497355.0, 100.287109375, -49.3955026986
1433497355.0, 100.2890625, -49.3913363262
1433497355.0, 100.291015625, -49.3870039719
1433497355.0, 100.29296875, -49.3832586076
1433497355.0, 100.294921875, -49.3802739527
1433497355.0, 100.296875, -49.37756686
1433497355.0, 100.298828125, -49.3752914417
1433497355.0, 100.30078125, -49.3731715631
1433497355.0, 100.302734375, -49.3709917924
1433497355.0, 100.3046875, -49.369043351
1433497355.0, 100.306640625, -49.3688910852
1433497355.0, 100.30859375, -49.3701683255
1433497355.0, 100.310546875, -49.3724014954
1433497355.0, 100.3125, -49.3751663532
1433497355.0, 100.314453125, -49.3789382521
1433497355.0, 100.31640625, -49.3827307594
1433497355.0, 100.318359375, -49.3867464894
1433497355.0, 100.3203125, -49.3914983431
1433497355.0, 100.322265625, -49.3966990101
1433497355.0, 100.32421875, -49.4024457878
1433497355.0, 100.326171875, -49.4090093606
1433497355.0, 100.328125, -49.4166215944
1433497355.0, 100.330078125, -49.4243319148
1433497355.0, 100.33203125, -49.4330879755
1433497355.0, 100.333984375, -49.4418779782
1433497355.0, 100.3359375, -49.4507932627
1433497355.0, 100.337890625, -49.4598439323
1433497355.0, 100.33984375, -49.4698973191
1433497355.0, 100.341796875, -49.4812613697
1433497355.0, 100.34375, -49.4921115517
1433497355.0, 100.345703125, -49.5029951818
1433497355.0, 100.34765625, -49.5139731399
1433497355.0, 100.349609375, -49.52507334
1433497355.0, 100.3515625, -49.537077074
1433497355.0, 100.353515625, -49.5491401383
1433497355.0, 100.35546875, -49.5612244121
1433497355.0, 100.357421875, -49.5733510622
1433497355.0, 100.359375, -49.5854576846
1433497355.0, 100.361328125, -49.5973662104
1433497355.0, 100.36328125, -49.6090751864
1433497355.0, 100.365234375, -49.6213604735
1433497355.0, 100.3671875, -49.633292176
1433497355.0, 100.369140625, -49.6449781549
1433497355.0, 100.37109375, -49.6568205971
1433497355.0, 100.373046875, -49.6693661358
1433497355.0, 100.375, -49.6814875909
1433497355.0, 100.376953125, -49.6927170379
1433497355.0, 100.37890625, -49.7032084064
1433497355.0, 100.380859375, -49.7140805028
1433497355.0, 100.3828125, -49.7255263802
1433497355.0, 100.384765625, -49.7363824744
1433497355.0, 100.38671875, -49.7472099186
1433497355.0, 100.388671875, -49.7590377014
1433497355.0, 100.390625, -49.7705957743
1433497355.0, 100.392578125, -49.7822821053
1433497355.0, 100.39453125, -49.7925066647
1433497355.0, 100.396484375, -49.8019784886
1433497355.0, 100.3984375, -49.810415677
1433497355.0, 100.400390625, -49.8196230838
1433497355.0, 100.40234375, -49.8289527303
1433497355.0, 100.404296875, -49.837838945
1433497355.0, 100.40625, -49.8453486348
1433497355.0, 100.408203125, -49.852239904
1433497355.0, 100.41015625, -49.8603347817
1433497355.0, 100.412109375, -49.8685144304
1433497355.0, 100.4140625, -49.8758191732
1433497355.0, 100.416015625, -49.8817479498
1433497355.0, 100.41796875, -49.8880069723
1433497355.0, 100.419921875, -49.8938172256
1433497355.0, 100.421875, -49.8987196093
1433497355.0, 100.423828125, -49.9032007681
1433497355.0, 100.42578125, -49.9073383585
1433497355.0, 100.427734375, -49.9116800457
1433497355.0, 100.4296875, -49.9162901011
